gene_id,gene_name,caudal_rep1_log2FC_prox_minus_dist,dorsal_50K_groupmean_log2FC_proxFish_minus_distFish,in_caudal_200gene_signature
ENSNFUG00015010863,ENSNFUG00015010863,0.0,0.023181477428032324,False
ENSNFUG00015010872,ENSNFUG00015010872,0.0,-0.017771473797178552,False
ENSNFUG00015010877,ENSNFUG00015010877,0.0,0.0,False
ENSNFUG00015010884,ENSNFUG00015010884,-0.0661944218507132,-0.004198967893825154,False
ENSNFUG00015010888,ENSNFUG00015010888,-0.07484483661128938,0.025668634707596505,False
ENSNFUG00015010937,lamc1,0.5439668857606583,0.33444746245416557,False
ENSNFUG00015011745,dhx9,0.3964563692276766,0.28609335026391136,False
ENSNFUG00015011812,ENSNFUG00015011812,2.2462635952126213,0.7001825459745896,True
ENSNFUG00015011833,NMNAT2,-0.01004685415181606,0.07868531360614926,False
ENSNFUG00015012232,dlg1l,0.1849118109625889,0.0713979431313394,False
ENSNFUG00015019476,ENSNFUG00015019476,0.03749285302679788,-0.051457815213277684,False
ENSNFUG00015019479,ENSNFUG00015019479,-0.0661944218507132,0.07463268879927192,False
ENSNFUG00015019480,ENSNFUG00015019480,-0.014529976263794707,-0.013114409727422373,False
ENSNFUG00015019484,PHB2,0.1411114486159306,0.09965640750110216,False
ENSNFUG00015019501,FAM49BA,0.4527081484571269,0.2319030186587967,False
ENSNFUG00015019596,ENSNFUG00015019596,-0.9292721969660107,0.26852279800394996,True
ENSNFUG00015019602,ENSNFUG00015019602,0.026662019684015714,0.11016829647997461,False
ENSNFUG00015019609,MYC,1.4037778552663,0.5132304023136269,False
ENSNFUG00015019612,ENSNFUG00015019612,0.0188682189255246,0.0,False
ENSNFUG00015019615,ENSNFUG00015019615,-0.07488719212254746,0.09235528531523451,False
ENSNFUG00015019618,ENSNFUG00015019618,0.0,0.0,False
ENSNFUG00015019625,ENSNFUG00015019625,0.0,0.0,False
ENSNFUG00015019627,ENSNFUG00015019627,0.003906450995829536,0.11006437654675033,False
ENSNFUG00015019636,ENSNFUG00015019636,0.0,0.0,False
ENSNFUG00015019644,VCPIP1,0.006991219860623232,-0.1908522068383539,False
ENSNFUG00015019652,DUSP28,-0.2815039546747834,-0.1424786428271192,False
ENSNFUG00015019661,PROC,-0.03781045248771797,0.016749648616814494,False
ENSNFUG00015019675,ENSNFUG00015019675,0.0,0.0,False
ENSNFUG00015019730,SAGA,0.45778976437800045,-0.3694894319640647,False
ENSNFUG00015020251,cldn15la,0.0,0.0,False
ENSNFUG00015020257,crfb16,0.09521940138962581,0.1299769557611159,False
ENSNFUG00015020258,slc39a6,0.6150390265062211,-0.09540154277824131,False
ENSNFUG00015020264,ENSNFUG00015020264,0.23433074141686838,0.04830304609806624,False
ENSNFUG00015020265,TMEFF1B,0.0,0.022530857074952445,False
ENSNFUG00015020267,cavin4a,0.0,0.0,False
ENSNFUG00015020268,ENSNFUG00015020268,-0.014529976263794707,0.0,False
ENSNFUG00015020270,ENSNFUG00015020270,-0.024289932221343763,-0.026627505760759885,False
ENSNFUG00015020274,ZNF622,0.4026259510604593,0.01602245133368907,False
ENSNFUG00015020279,ENSNFUG00015020279,-0.024289932221343763,-0.017771473797178552,False
ENSNFUG00015020280,march11,0.0,0.0,False
ENSNFUG00015020291,myo10,0.20511590666580837,-0.11551102070534314,False
ENSNFUG00015020323,BASP1,0.44609176180722226,0.01329658622776074,False
ENSNFUG00015020342,adcy8,0.17378735133192155,0.06972696243455023,False
ENSNFUG00015020949,ENSNFUG00015020949,0.0,0.0,False
ENSNFUG00015020950,ENSNFUG00015020950,0.0,0.0,False
ENSNFUG00015020951,ENSNFUG00015020951,-0.03425500337792908,-0.11235467132639393,False
ENSNFUG00015020960,efr3a,-0.3070151236985015,0.019779648855514864,False
ENSNFUG00015021339,ENSNFUG00015021339,0.0188682189255246,-0.017771473797178552,False
ENSNFUG00015021344,ENSNFUG00015021344,0.0,0.0,False
ENSNFUG00015021346,ENSNFUG00015021346,0.03749285302679788,-0.008856031963581331,False
ENSNFUG00015021347,ENSNFUG00015021347,0.0,0.017000261785957288,False
ENSNFUG00015021351,kcnq3,0.0,0.0,False
ENSNFUG00015021352,ENSNFUG00015021352,0.0,0.0,False
ENSNFUG00015021356,lrrc6,0.3209239296946055,0.2750552052106935,False
ENSNFUG00015021360,ENSNFUG00015021360,0.04512089599085918,-0.03183646510030273,False
ENSNFUG00015021363,ENSNFUG00015021363,0.03882673574737794,-0.01801218105162361,False
ENSNFUG00015021365,ENSNFUG00015021365,-0.33008186196492884,0.21274604821894294,False
ENSNFUG00015021368,ENSNFUG00015021368,-0.26347905412185835,0.3610420069692215,False
ENSNFUG00015021381,ift57,0.47962965419699377,0.01717190956261916,False
ENSNFUG00015021400,ENSNFUG00015021400,-0.09923283793783959,0.03868408306564772,False
ENSNFUG00015021402,ENSNFUG00015021402,0.0,0.0,False
ENSNFUG00015021405,ENSNFUG00015021405,-0.02891507307734066,-0.008856031963581331,False
ENSNFUG00015021411,SLCO5A1,-0.01102667170803795,-0.03488176304276361,False
ENSNFUG00015021416,stard3nl,0.060977994771606814,0.11970323850198317,False
ENSNFUG00015021437,ENSNFUG00015021437,0.05588011148957129,0.05174395194976281,False
ENSNFUG00015021454,ENSNFUG00015021454,-0.12459024347912086,0.02567029942952463,False
ENSNFUG00015021457,epdr1,0.05950599280440513,0.08176679873699111,False
ENSNFUG00015021459,nol7,0.47624382867289494,-0.16168283819341234,False
ENSNFUG00015021486,ranbp9,0.22427538474797504,0.2007094788448638,False
ENSNFUG00015022031,rnf182,0.0,0.0,False
ENSNFUG00015022034,retreg1,-0.08693923755091904,-0.3134831328461218,False
ENSNFUG00015022059,WDR37,-0.014543901855308516,-0.031049970255786374,False
ENSNFUG00015022116,gtpbp4,0.03946224874256821,0.008501428190042404,False
ENSNFUG00015022135,LARP4B,0.19316256769719586,-0.07116175980420092,False
ENSNFUG00015022417,Nfu_g_1_013195,0.09284097537094871,0.10821190828610439,False
ENSNFUG00015025005,ENSNFUG00015025005,-0.015349166132789964,-0.17918307560812574,False
ENSNFUG00015025006,ENSNFUG00015025006,-0.06867491827235186,-0.006754516066777683,False
ENSNFUG00015025009,ENSNFUG00015025009,0.004338242661729894,-0.024819579265613196,False
ENSNFUG00015009071,ZMYND11,-0.0789931401015953,0.06108813587115769,False
ENSNFUG00015009297,ENSNFUG00015009297,0.04135013522577658,-0.049226956789424015,False
ENSNFUG00015009317,ENSNFUG00015009317,0.0,0.0,False
ENSNFUG00015009328,ENSNFUG00015009328,0.07403596906819984,0.0,False
ENSNFUG00015009345,VIPR2,0.004338242661729894,-0.008856031963581331,False
ENSNFUG00015009366,ENSNFUG00015009366,0.005350673570279324,0.04041311341594539,False
ENSNFUG00015009444,ESYT2,0.1238435792868593,0.09661251487676914,False
ENSNFUG00015010612,ENSNFUG00015010612,0.04135013522577658,-0.008856031963581331,False
ENSNFUG00015010619,ENSNFUG00015010619,0.0188682189255246,0.03849440437698431,False
ENSNFUG00015010622,LACTB2,0.08610548619971681,0.16260255443735017,False
ENSNFUG00015010633,NCOA2,0.15849547676494236,0.06547105990385094,False
ENSNFUG00015010668,ENSNFUG00015010668,-0.014529976263794707,0.0,False
ENSNFUG00015010739,PFKPB,0.41007076622390315,-0.18031845870570784,False
ENSNFUG00015012182,PITRM1,0.5977178211993168,-0.06184778820325221,False
ENSNFUG00015012336,KLF6,-0.46154593891514484,-0.3605806565151619,False
ENSNFUG00015012344,ENSNFUG00015012344,0.04135013522577658,-0.053657702952837505,False
ENSNFUG00015012350,ENSNFUG00015012350,0.0,0.0,False
ENSNFUG00015012362,ENSNFUG00015012362,0.0188682189255246,0.0,False
ENSNFUG00015012367,CCNY,0.0,0.0,False
ENSNFUG00015012376,ENSNFUG00015012376,-0.014529976263794707,-0.11003183387514436,False
ENSNFUG00015012415,ENSNFUG00015012415,-0.07341604207797192,-0.13961046110447395,False
ENSNFUG00015012417,ENSNFUG00015012417,0.9845650695603165,-0.43615309323066853,False
ENSNFUG00015012507,PARD3,0.046477788029520184,0.12826051689933138,False
ENSNFUG00015013081,ENSNFUG00015013081,-0.01004685415181606,0.020620611371788042,False
ENSNFUG00015013082,ENSNFUG00015013082,0.004338242661729894,0.0,False
ENSNFUG00015013086,ENSNFUG00015013086,0.0,0.0,False
ENSNFUG00015013088,ENSNFUG00015013088,0.004338242661729894,0.0,False
ENSNFUG00015013092,NRP1,0.6240825299996696,0.1087650266289667,False
ENSNFUG00015013106,ENSNFUG00015013106,0.0,0.0,False
ENSNFUG00015013225,ITGB1,1.6285177235230313,0.6047315447287431,True
ENSNFUG00015018302,ENSNFUG00015018302,-0.018082212012107135,-0.07996087101097696,False
ENSNFUG00015018304,ENSNFUG00015018304,0.055942329747152436,-0.1092468162575587,False
ENSNFUG00015018312,epc1b,0.10856298274160991,0.12249221836716151,False
ENSNFUG00015018949,ARSI,1.0894716616191018,0.5259110060299017,False
ENSNFUG00015018953,ENSNFUG00015018953,0.0,0.0,False
ENSNFUG00015018978,ARHGAP12A,0.31683933845644097,0.1904940860038411,False
ENSNFUG00015019705,kif5ba,0.9215484232906017,-0.009232458564221613,False
ENSNFUG00015020189,ENSNFUG00015020189,0.0,0.0,False
ENSNFUG00015020197,ENSNFUG00015020197,0.0,0.0,False
ENSNFUG00015020243,POLD3,0.1039596263488809,0.07055563400326736,False
ENSNFUG00015020246,ENSNFUG00015020246,0.0,0.0,False
ENSNFUG00015020259,cntnap3,0.004338242661729894,0.0,False
ENSNFUG00015020326,ZEB1A,0.5839129024287097,0.3803907741919539,False
ENSNFUG00015020330,ENSNFUG00015020330,0.0,0.0,False
ENSNFUG00015020331,kcnj9,0.04569269286425147,-0.07321909430563567,False
ENSNFUG00015020335,EIF3F,-0.016779102414670177,0.05047580901076465,False
ENSNFUG00015020336,ENSNFUG00015020336,1.0283234687183143,-0.15752332612248288,False
ENSNFUG00015020337,pih1d3,0.020736900118208598,-0.024567521960709483,False
ENSNFUG00015020343,TMEM55B,0.37135152053942866,0.16159656648145782,False
ENSNFUG00015020349,si:ch211-265g22.4,-0.014529976263794707,0.0,False
ENSNFUG00015020384,lig1,-0.04788517594036357,0.3517021255667947,False
ENSNFUG00015021181,mpz,0.0,-0.017771473797178552,False
ENSNFUG00015021204,atp1a2a,0.12087714595137927,0.05826705275097168,False
ENSNFUG00015021258,sdhc,0.010956548167348146,0.16158136778953924,False
ENSNFUG00015021288,CADM3,0.24820251641445587,0.0,False
ENSNFUG00015021293,ENSNFUG00015021293,0.0,0.0,False
ENSNFUG00015021296,ENSNFUG00015021296,-0.02891507307734066,0.0,False
ENSNFUG00015021298,kirrel1b,0.9661632750035187,-0.001704214409573676,False
ENSNFUG00015021319,ENSNFUG00015021319,0.0188682189255246,0.1458768246920903,False
ENSNFUG00015021320,ENSNFUG00015021320,0.0764757193894802,0.069950447981529,False
ENSNFUG00015021323,ENSNFUG00015021323,0.0188682189255246,-0.015963547302031863,False
ENSNFUG00015021324,ENSNFUG00015021324,0.018673063009500834,0.07147161357208426,False
ENSNFUG00015021327,KCNJ10,-0.31479022436026494,0.14497389285501183,False
ENSNFUG00015021330,ENSNFUG00015021330,0.11084109801245745,-0.49255573984112466,False
ENSNFUG00015021333,ENSNFUG00015021333,0.13611179622684988,0.012396765158271483,False
ENSNFUG00015021336,ENSNFUG00015021336,-0.09135196288313749,0.002444698491858202,False
ENSNFUG00015021337,CU984580.1,0.26624540124331664,-0.02542501271955877,False
ENSNFUG00015021343,TESK2,-0.33603563430293093,0.08521668034217911,False
ENSNFUG00015021370,Nfu_g_1_013066,-0.20509188590499816,0.23388201748453086,False
ENSNFUG00015021373,ENSNFUG00015021373,0.1458957884622034,0.13706261391571406,False
ENSNFUG00015021393,VANGL2,0.29061325927334064,0.05168761003210309,False
ENSNFUG00015021428,NCSTN,0.5065887936111106,-0.07725360085801536,False
ENSNFUG00015022082,copa,0.7104907721636149,0.12328831586957634,False
ENSNFUG00015022710,pex19,0.4122271145024503,-0.21205427470549143,False
ENSNFUG00015022739,MYADM,0.21422114408876458,0.0609632933265055,False
ENSNFUG00015022742,nfatc4,1.3362628979722722,0.18596153868255633,False
ENSNFUG00015022749,ltb4r2b,0.862183743330835,0.24562547567922177,False
ENSNFUG00015022751,SDR39U1,0.21008351796259683,0.24773409422513337,False
ENSNFUG00015022754,ENSNFUG00015022754,0.2524790693937704,-0.23369657716321135,False
ENSNFUG00015022770,PARP2,0.2365961342932037,-0.08449714444612377,False
ENSNFUG00015022818,si:ch211-284o19.8,0.44858830526357685,0.03797242613603624,False
ENSNFUG00015022820,ZNRF1,0.397009263622342,-0.0667305443197479,False
ENSNFUG00015022832,TEP1,0.38660025203228,0.11478217739679941,False
ENSNFUG00015022865,ENSNFUG00015022865,0.0188682189255246,0.020620611371788042,False
ENSNFUG00015022873,apol1,0.04133007198687677,-0.02336261534446704,False
ENSNFUG00015022891,ENSNFUG00015022891,-0.034091934652469125,0.1774196894851197,False
ENSNFUG00015022896,si:rp71-1g18.13,-0.5552554101821654,0.0828795560043929,False
ENSNFUG00015022901,Nfu_g_1_013226,0.5048924522631184,-0.03230517218529538,False
ENSNFUG00015022920,GLIS1A,0.7820092267415872,0.07408399514040839,False
ENSNFUG00015022926,ENSNFUG00015022926,-0.01004685415181606,0.0035848592768825335,False
ENSNFUG00015022929,ENSNFUG00015022929,0.0,0.0,False
ENSNFUG00015022946,HECTD3,0.6139412217991658,0.053553701689909694,False
ENSNFUG00015022991,ENSNFUG00015022991,0.0,0.0,False
ENSNFUG00015009063,rps8a,0.1594484143629682,0.03943152166014663,False
ENSNFUG00015009105,ENSNFUG00015009105,0.08076120457028,-0.049878042624116076,False
ENSNFUG00015009108,ENSNFUG00015009108,0.0,0.0,False
ENSNFUG00015009127,ACADM,0.6368012887044565,-0.00959773494539995,False
ENSNFUG00015009337,RABGGTB,0.19481709773425138,0.09024572433337452,False
ENSNFUG00015009407,st6galnac3,0.05588011148957129,0.020620611371788042,False
ENSNFUG00015009413,st6galnac5a,0.06651812650075231,0.05826706074887991,False
ENSNFUG00015009451,PIGK,0.09551225400669106,0.07011893550602988,False
ENSNFUG00015010234,ENSNFUG00015010234,0.0188682189255246,0.0,False
ENSNFUG00015010249,AK5,0.5527462549714657,0.04226728191040195,False
ENSNFUG00015010289,ZZZ3,0.08087297194288534,-0.10370770208139035,False
ENSNFUG00015010407,USP33,0.19840358353131116,0.017395382031117457,False
ENSNFUG00015010766,FAM73A,0.2890181179363167,-0.0769062660650901,False
ENSNFUG00015010818,fubp1,0.401816821364128,-0.07976043254265885,False
ENSNFUG00015011028,ENSNFUG00015011028,0.0188682189255246,0.0,False
ENSNFUG00015011201,DNAJB4,0.07876023234793678,-0.011218548790115884,False
ENSNFUG00015011209,GIPC2,0.21639386951341022,0.06332192392903302,False
ENSNFUG00015011221,TXNDC12,0.42048194058377386,0.13240096433705295,False
ENSNFUG00015011231,BTF3L4,0.5421344037562781,-0.03517967766817076,False
ENSNFUG00015011292,zfyve9a,0.37995296437007076,0.07112197119364594,False
ENSNFUG00015011536,cc2d1b,0.25232248889311526,0.010349432055204222,False
ENSNFUG00015011862,Nfu_g_1_013285,-0.8391894563556335,0.0974228409063107,True
ENSNFUG00015011874,PAK1IP1,0.3509119129675353,-0.2516758256250142,False
ENSNFUG00015011885,tmem14cb,0.42254525967994017,0.2136258587176476,False
ENSNFUG00015011971,GNAL,0.3338303654770156,0.29266612137802195,False
ENSNFUG00015013014,MPPE1,-0.0966335717668747,0.208621057511996,False
ENSNFUG00015013032,CABZ01050249.1,0.05066627888428865,0.3513474977117219,False
ENSNFUG00015013037,ENSNFUG00015013037,-0.02891507307734066,0.020620611371788042,False
ENSNFUG00015013040,ENSNFUG00015013040,-0.01004685415181606,0.0,False
ENSNFUG00015013062,ENSNFUG00015013062,0.49209013287942405,0.15910722625785367,False
ENSNFUG00015013262,NAPG,0.46844062385167273,0.07498059838550475,False
ENSNFUG00015013278,rab12,0.2940718790620717,0.05406726978738069,False
ENSNFUG00015013289,ENSNFUG00015013289,-0.015349166132789964,0.11680171561899692,False
ENSNFUG00015013294,mtcl1,0.0,0.03408951269782911,False
ENSNFUG00015013369,CABZ01087853.1,0.5385804423192775,0.1147286836094028,False
ENSNFUG00015015658,NDUFV2,0.28484462589159953,0.053187862388583085,False
ENSNFUG00015015731,ANKRD12,0.15473803498669758,0.11276347529540365,False
ENSNFUG00015016088,ENSNFUG00015016088,0.004338242661729894,-0.015963547302031863,False
ENSNFUG00015016093,TWSG1,0.685992570198767,0.5536791660547062,False
ENSNFUG00015016107,RALBP1,0.6307484687229623,0.018884447226273693,False
ENSNFUG00015016143,RAB31,0.850500827234711,0.30749098048717094,False
ENSNFUG00015016155,VAPA,0.4006933935167263,-0.04983239593668909,False
ENSNFUG00015016168,APCDD1,0.7527987917587446,0.510816718860766,False
ENSNFUG00015016170,ENSNFUG00015016170,-0.015349166132789964,-0.03853238898113635,False
ENSNFUG00015016176,ENSNFUG00015016176,0.17299557767568974,0.10073483723005872,False
ENSNFUG00015016258,epb41l3b,0.316941023105882,0.11144616039097599,False
ENSNFUG00015017378,ENSNFUG00015017378,0.0,0.00010231920801771072,False
ENSNFUG00015017495,PTPRM,-0.05726198727747829,0.11327335673465265,False
ENSNFUG00015018806,ENSNFUG00015018806,0.0,0.0,False
ENSNFUG00015018812,RHEB,0.7661611432456461,0.3975041852629786,False
ENSNFUG00015018829,ENSNFUG00015018829,0.0,0.0,False
ENSNFUG00015018841,acvr2bb,-0.029182529286666502,0.0006655597668099034,False
ENSNFUG00015019409,ARHGAP29B,-0.15532101797798936,0.3333360839806019,False
ENSNFUG00015019490,abca4b,0.14140892865166904,0.038344118131259375,False
ENSNFUG00015019902,OLFM3B,0.0,0.0,False
ENSNFUG00015019909,COL11A1B,1.7373593664500895,0.8663881431845566,True
ENSNFUG00015019943,zgc:92137,-0.024289932221343763,0.003234507800941762,False
ENSNFUG00015019982,VAV3B,0.0,0.0,False
ENSNFUG00015019986,ENSNFUG00015019986,0.012721960342702926,0.049505719453469384,False
ENSNFUG00015019988,ENSNFUG00015019988,0.0,-0.015963547302031863,False
ENSNFUG00015020007,vav3b,-0.005988306923702336,-0.10720426772997671,False
ENSNFUG00015020237,DCAF8,-0.11760231727386428,0.08174328761584482,False
ENSNFUG00015020526,ndc1,0.28725649057422387,0.13940614643598526,False
ENSNFUG00015020535,zgc:113691,-0.014529976263794707,-0.05087309240213364,False
ENSNFUG00015020538,yipf1,0.1527828491969112,0.14953520574227097,False
ENSNFUG00015020607,LRRC42,0.00539116889037583,0.1814063949553124,False
ENSNFUG00015020609,tmem59,-0.08611454837333143,0.031014020575333756,False
ENSNFUG00015020622,tceanc2,0.4212132075606352,0.09912109862729768,False
ENSNFUG00015020625,cdcp2,0.03749285302679788,0.019198055102973625,False
ENSNFUG00015020626,ENSNFUG00015020626,-0.2588403249402669,0.04111471729680849,False
ENSNFUG00015020627,ENSNFUG00015020627,0.004338242661729894,0.003924010050064944,False
ENSNFUG00015020629,ENSNFUG00015020629,0.020736900118208598,0.02780047835291667,False
ENSNFUG00015020630,ENSNFUG00015020630,0.0,0.0,False
ENSNFUG00015020795,ptprfb,0.5937874827549932,0.03337041555721587,False
ENSNFUG00015024653,ENSNFUG00015024653,0.012721960342702926,0.021108300806138024,False
ENSNFUG00015024655,ENSNFUG00015024655,-0.014529976263794707,-0.05045711282624175,False
ENSNFUG00015024656,RANBP3,0.3915972782016266,-0.0024558090443331793,False
ENSNFUG00015024663,ccl25a,0.8665399772336873,0.9657421006770974,False
ENSNFUG00015024665,ENSNFUG00015024665,0.0,0.02226674698449768,False
ENSNFUG00015024690,im:7138239,0.0,0.03707184810816989,False
ENSNFUG00015024691,admp,0.0,0.0,False
ENSNFUG00015024692,cib3,0.0,0.03765903114927536,False
ENSNFUG00015024696,ENSNFUG00015024696,0.1931529864836321,0.00499016617496828,False
ENSNFUG00015024709,sppl2,0.19891968761188838,0.23067546469691358,False
ENSNFUG00015024732,ARHGEF18A,-0.2812453160646311,0.014701852512374991,False
ENSNFUG00015024774,insra,0.008448319690414596,-0.013251026878323469,False
ENSNFUG00015024937,trpm5,0.010911656925730165,0.20784882069593158,False
ENSNFUG00015024945,TRAF6,0.3451816216951068,-0.2365527359215579,False
ENSNFUG00015024948,ENSNFUG00015024948,0.05950599280440513,0.020620611371788042,False
ENSNFUG00015024960,ttc17,0.12787789532207294,-0.01339247246306785,False
ENSNFUG00015024988,HSD17B12B,0.5800237814165348,-0.015368190052542197,False
ENSNFUG00015024992,ENSNFUG00015024992,0.0,0.0,False
ENSNFUG00015004678,ENSNFUG00015004678,-0.4158275099486417,-0.11113772829785695,False
ENSNFUG00015004687,ENSNFUG00015004687,-0.18692611504862877,-0.01874477040553213,False
ENSNFUG00015004691,ENSNFUG00015004691,0.0,0.0,False
ENSNFUG00015004712,loxl5b,0.012721960342702926,0.09054443925373,False
ENSNFUG00015004742,nmrk2,6.834080162496092e-05,0.04962106503434716,False
ENSNFUG00015004751,ATCAYB,0.0,-0.04896608129088074,False
ENSNFUG00015004784,ENSNFUG00015004784,0.0,0.0,False
ENSNFUG00015004989,ENSNFUG00015004989,0.0,0.0,False
ENSNFUG00015004995,cplx4c,0.0,0.0,False
ENSNFUG00015005000,rx2,0.0,0.0,False
ENSNFUG00015005017,calr3b,0.9664726846513805,0.21486438639729677,False
ENSNFUG00015005127,EPS15L1,0.01795540015008834,0.09790775294877285,False
ENSNFUG00015005428,KLF2,-0.014110368523857275,-0.8238601601272073,False
ENSNFUG00015005455,AP1M1,0.41904662171884866,0.05034930175019947,False
ENSNFUG00015005676,ENSNFUG00015005676,0.45661752279026224,0.12574556971241524,False
ENSNFUG00015006112,DAPK3,0.9848488279411818,0.3238116336860273,False
ENSNFUG00015006288,prkci,0.5877434574606619,0.016705830709359937,False
ENSNFUG00015007336,SKILA,1.0884054006728034,0.05470856209630881,False
ENSNFUG00015007343,ENSNFUG00015007343,0.0188682189255246,0.019198055102973625,False
ENSNFUG00015007346,ENSNFUG00015007346,-0.01004685415181606,-0.008856031963581331,False
ENSNFUG00015007388,nadkb,0.1401233604393508,0.21909617183936714,False
ENSNFUG00015007731,sec62,0.6281782453456648,-0.02601031317665825,False
ENSNFUG00015007744,samd7,0.0,0.0,False
ENSNFUG00015007755,apoda.2,-0.02891507307734066,0.0,False
ENSNFUG00015007826,apoda.1,0.1968031551008922,0.9152133980209101,False
ENSNFUG00015007833,and2,0.38152007581149117,0.3128513457707366,False
ENSNFUG00015007837,ENSNFUG00015007837,0.0,0.0,False
ENSNFUG00015007843,ralyl,0.0,0.019198055102973625,False
ENSNFUG00015007861,LRRCC1,0.008813892178606508,0.05107714229159854,False
ENSNFUG00015007880,e2f5,0.004338242661729894,0.006244869348658602,False
ENSNFUG00015007886,ENSNFUG00015007886,0.0188682189255246,0.0,False
ENSNFUG00015007888,ackr4a,0.004338242661729894,-0.015963547302031863,False
ENSNFUG00015007894,Nfu_g_1_020251,0.09196617774056985,0.007080242576367551,False
ENSNFUG00015007902,ENSNFUG00015007902,-0.08829139754984325,-0.04254613498510694,False
ENSNFUG00015007910,ENSNFUG00015007910,0.2829934971934982,0.2015376487409295,False
ENSNFUG00015007923,ENSNFUG00015007923,0.06651812650075231,0.015101406417166181,False
ENSNFUG00015008000,mrc1b,1.6483652524010401,0.7640809406024696,False
ENSNFUG00015008259,cacnb2b,0.0188682189255246,0.0,False
ENSNFUG00015008270,ENSNFUG00015008270,-0.02891507307734066,0.0,False
ENSNFUG00015008280,ENSNFUG00015008280,0.04135013522577658,0.03496919006000094,False
ENSNFUG00015008290,si:dkey-32m20.1,0.0,0.0,False
ENSNFUG00015008304,STAM,0.44268610666266905,0.12408763405925827,False
ENSNFUG00015008328,COLEC12,0.25276447169330296,0.415859912895983,False
ENSNFUG00015008332,ENSNFUG00015008332,-0.014529976263794707,0.021702418577552715,False
ENSNFUG00015008334,clul1,-0.1369741176691991,-0.01734894730577602,False
ENSNFUG00015008478,ENSNFUG00015008478,-0.4158972668244596,-0.26728605371156267,False
ENSNFUG00015010946,ADCYAP1B,0.8725265820363566,0.26241929740044556,False
ENSNFUG00015010971,ENSNFUG00015010971,0.030913861523691688,-0.03595963412326825,False
ENSNFUG00015010973,ENSNFUG00015010973,-0.03830172056988741,-0.00883580152101978,False
ENSNFUG00015010975,ENSNFUG00015010975,-0.014529976263794707,0.017873793005196262,False
ENSNFUG00015010983,EMILIN2A,1.060019688942199,0.7605306218350707,False
ENSNFUG00015011050,LPIN2,0.6971808073999637,0.08506478432141318,False
ENSNFUG00015011527,myom1a,-0.014529976263794707,-0.06600183338578626,False
ENSNFUG00015012091,myl12.2,0.33388033853861243,0.211931286109297,False
ENSNFUG00015012099,BAG1,0.15112891008604157,0.06796493356428845,False
ENSNFUG00015012102,CHMP5,0.49200854484912926,-0.05853169665699359,False
ENSNFUG00015012114,oprk1,-0.014529976263794707,0.0,False
ENSNFUG00015012131,ATP6V1H,0.45494889605681443,0.12210305891021989,False
ENSNFUG00015012173,rgs20,0.0,0.0,False
ENSNFUG00015012187,TCEA1,0.6174850315822997,-0.014014452591778692,False
ENSNFUG00015012256,rp1,0.03749285302679788,0.0,False
ENSNFUG00015012262,ENSNFUG00015012262,0.06305110466322919,-0.004198967893825154,False
ENSNFUG00015012268,VIML,-0.0033829620365430912,0.964994165644554,False
ENSNFUG00015012434,PDE1C,-0.03373642459556337,0.014501475687288573,False
ENSNFUG00015014961,NEUROD6B,0.0,0.020620611371788042,False
ENSNFUG00015014964,ENSNFUG00015014964,0.0028066914458385883,0.06380834412716664,False
ENSNFUG00015014971,ENSNFUG00015014971,-0.014529976263794707,0.028802999185694025,False
ENSNFUG00015014999,FYCO1,-0.2814737490665986,0.23152120904320284,False
ENSNFUG00015015356,adcyap1r1a,0.2723710966611725,0.07939283167525157,False
ENSNFUG00015018779,ENSNFUG00015018779,0.0,0.0,False
ENSNFUG00015018788,ghrhra,0.0,0.01176457940820671,False
ENSNFUG00015018822,eef1da,0.024234668940248838,0.07619342982386534,False
ENSNFUG00015018853,ftr87,-0.8457724229415455,0.16806549142798577,True
ENSNFUG00015018859,FTR67,-0.19223428059976255,0.1294880627889361,False
ENSNFUG00015018861,THEM6,0.32439808876887755,-0.042421083650455715,False
ENSNFUG00015018862,them6,-0.24468147099271542,0.29848478606777773,False
ENSNFUG00015018864,ENSNFUG00015018864,0.04135013522577658,-0.015963547302031863,False
ENSNFUG00015018866,OLA.3245,1.2573610893040201,1.0817940979526408,False
ENSNFUG00015018867,B4GALT2,0.13262328708837734,0.11684481946640836,False
ENSNFUG00015018873,ATP6V0B,0.21753120284109095,0.09623294947511196,False
ENSNFUG00015018892,ENSNFUG00015018892,0.0,0.0,False
ENSNFUG00015019042,RABL5,0.25810400236655706,0.3238942512095231,False
ENSNFUG00015019049,ENSNFUG00015019049,-0.11285485747427959,0.23986785456618676,False
ENSNFUG00015019057,ENSNFUG00015019057,0.04135013522577658,0.0,False
ENSNFUG00015019135,BCL10,0.1841503125199888,0.20644808262055026,False
ENSNFUG00015019147,mcoln3a,0.0,-0.015963547302031863,False
ENSNFUG00015019169,ENSNFUG00015019169,0.0188682189255246,-0.008856031963581331,False
ENSNFUG00015019174,ssx2ipa,0.08737496856402505,0.09686235342369387,False
ENSNFUG00015019186,gng5,0.2568905657801315,0.025566845467267285,False
ENSNFUG00015019233,GPT2L,0.024821394091058657,-0.16125588064845342,False
ENSNFUG00015019544,C1QL3B,0.0188682189255246,0.0,False
ENSNFUG00015019546,PTER,-0.30606856011755657,0.24625861716070752,False
ENSNFUG00015019552,ENSNFUG00015019552,0.0,0.5874801016805441,False
ENSNFUG00015019555,ENSNFUG00015019555,0.0,0.020620611371788042,False
